"","sim","G","sampler","relabalg","ellipsealg","thamesalg","estimate","value"
"1281","1","6","JAGS","ECR","standard","permutations","estim","-198.417458401092"
"1282","2","6","JAGS","ECR","standard","permutations","estim","-198.742732105486"
"1283","3","6","JAGS","ECR","standard","permutations","estim","-199.144199180831"
"1284","4","6","JAGS","ECR","standard","permutations","estim","-198.944063676036"
"1285","5","6","JAGS","ECR","standard","permutations","estim","-199.424984010198"
"1286","6","6","JAGS","ECR","standard","permutations","estim","-198.691223051947"
"1287","7","6","JAGS","ECR","standard","permutations","estim","-198.556167664569"
"1288","8","6","JAGS","ECR","standard","permutations","estim","-198.862847542736"
"1289","9","6","JAGS","ECR","standard","permutations","estim","-199.759894833609"
"1290","10","6","JAGS","ECR","standard","permutations","estim","-198.980526310837"
"1291","11","6","JAGS","ECR","standard","permutations","estim","-198.558156129806"
"1292","12","6","JAGS","ECR","standard","permutations","estim","-198.886313558153"
"1293","13","6","JAGS","ECR","standard","permutations","estim","-198.858283658344"
"1294","14","6","JAGS","ECR","standard","permutations","estim","-199.76700339714"
"1295","15","6","JAGS","ECR","standard","permutations","estim","-198.739119693357"
"1296","16","6","JAGS","ECR","standard","permutations","estim","-198.913102298043"
"1297","17","6","JAGS","ECR","standard","permutations","estim","-198.388720298119"
"1298","18","6","JAGS","ECR","standard","permutations","estim","-199.238335786486"
"1299","19","6","JAGS","ECR","standard","permutations","estim","-199.158141715806"
"1300","20","6","JAGS","ECR","standard","permutations","estim","-198.718435129563"
"1301","1","2","STAN","ECR","standard","permutations","estim",NA
"1302","2","2","STAN","ECR","standard","permutations","estim",NA
"1303","3","2","STAN","ECR","standard","permutations","estim",NA
"1304","4","2","STAN","ECR","standard","permutations","estim",NA
"1305","5","2","STAN","ECR","standard","permutations","estim",NA
"1306","6","2","STAN","ECR","standard","permutations","estim",NA
"1307","7","2","STAN","ECR","standard","permutations","estim",NA
"1308","8","2","STAN","ECR","standard","permutations","estim",NA
"1309","9","2","STAN","ECR","standard","permutations","estim",NA
"1310","10","2","STAN","ECR","standard","permutations","estim",NA
"1311","11","2","STAN","ECR","standard","permutations","estim",NA
"1312","12","2","STAN","ECR","standard","permutations","estim",NA
"1313","13","2","STAN","ECR","standard","permutations","estim",NA
"1314","14","2","STAN","ECR","standard","permutations","estim",NA
"1315","15","2","STAN","ECR","standard","permutations","estim",NA
"1316","16","2","STAN","ECR","standard","permutations","estim",NA
"1317","17","2","STAN","ECR","standard","permutations","estim",NA
"1318","18","2","STAN","ECR","standard","permutations","estim",NA
"1319","19","2","STAN","ECR","standard","permutations","estim",NA
"1320","20","2","STAN","ECR","standard","permutations","estim",NA
"1321","1","3","STAN","ECR","standard","permutations","estim",NA
"1322","2","3","STAN","ECR","standard","permutations","estim",NA
"1323","3","3","STAN","ECR","standard","permutations","estim",NA
"1324","4","3","STAN","ECR","standard","permutations","estim",NA
"1325","5","3","STAN","ECR","standard","permutations","estim",NA
"1326","6","3","STAN","ECR","standard","permutations","estim",NA
"1327","7","3","STAN","ECR","standard","permutations","estim",NA
"1328","8","3","STAN","ECR","standard","permutations","estim",NA
"1329","9","3","STAN","ECR","standard","permutations","estim",NA
"1330","10","3","STAN","ECR","standard","permutations","estim",NA
"1331","11","3","STAN","ECR","standard","permutations","estim",NA
"1332","12","3","STAN","ECR","standard","permutations","estim",NA
"1333","13","3","STAN","ECR","standard","permutations","estim",NA
"1334","14","3","STAN","ECR","standard","permutations","estim",NA
"1335","15","3","STAN","ECR","standard","permutations","estim",NA
"1336","16","3","STAN","ECR","standard","permutations","estim",NA
"1337","17","3","STAN","ECR","standard","permutations","estim",NA
"1338","18","3","STAN","ECR","standard","permutations","estim",NA
"1339","19","3","STAN","ECR","standard","permutations","estim",NA
"1340","20","3","STAN","ECR","standard","permutations","estim",NA
"1341","1","4","STAN","ECR","standard","permutations","estim",NA
"1342","2","4","STAN","ECR","standard","permutations","estim",NA
"1343","3","4","STAN","ECR","standard","permutations","estim",NA
"1344","4","4","STAN","ECR","standard","permutations","estim",NA
"1345","5","4","STAN","ECR","standard","permutations","estim",NA
"1346","6","4","STAN","ECR","standard","permutations","estim",NA
"1347","7","4","STAN","ECR","standard","permutations","estim",NA
"1348","8","4","STAN","ECR","standard","permutations","estim",NA
"1349","9","4","STAN","ECR","standard","permutations","estim",NA
"1350","10","4","STAN","ECR","standard","permutations","estim",NA
"1351","11","4","STAN","ECR","standard","permutations","estim",NA
"1352","12","4","STAN","ECR","standard","permutations","estim",NA
"1353","13","4","STAN","ECR","standard","permutations","estim",NA
"1354","14","4","STAN","ECR","standard","permutations","estim",NA
"1355","15","4","STAN","ECR","standard","permutations","estim",NA
"1356","16","4","STAN","ECR","standard","permutations","estim",NA
"1357","17","4","STAN","ECR","standard","permutations","estim",NA
"1358","18","4","STAN","ECR","standard","permutations","estim",NA
"1359","19","4","STAN","ECR","standard","permutations","estim",NA
"1360","20","4","STAN","ECR","standard","permutations","estim",NA
"1361","1","5","STAN","ECR","standard","permutations","estim",NA
"1362","2","5","STAN","ECR","standard","permutations","estim",NA
"1363","3","5","STAN","ECR","standard","permutations","estim",NA
"1364","4","5","STAN","ECR","standard","permutations","estim",NA
"1365","5","5","STAN","ECR","standard","permutations","estim",NA
"1366","6","5","STAN","ECR","standard","permutations","estim",NA
"1367","7","5","STAN","ECR","standard","permutations","estim",NA
"1368","8","5","STAN","ECR","standard","permutations","estim",NA
"1369","9","5","STAN","ECR","standard","permutations","estim",NA
"1370","10","5","STAN","ECR","standard","permutations","estim",NA
"1371","11","5","STAN","ECR","standard","permutations","estim",NA
"1372","12","5","STAN","ECR","standard","permutations","estim",NA
"1373","13","5","STAN","ECR","standard","permutations","estim",NA
"1374","14","5","STAN","ECR","standard","permutations","estim",NA
"1375","15","5","STAN","ECR","standard","permutations","estim",NA
"1376","16","5","STAN","ECR","standard","permutations","estim",NA
"1377","17","5","STAN","ECR","standard","permutations","estim",NA
"1378","18","5","STAN","ECR","standard","permutations","estim",NA
"1379","19","5","STAN","ECR","standard","permutations","estim",NA
"1380","20","5","STAN","ECR","standard","permutations","estim",NA
"1381","1","6","STAN","ECR","standard","permutations","estim",NA
"1382","2","6","STAN","ECR","standard","permutations","estim",NA
"1383","3","6","STAN","ECR","standard","permutations","estim",NA
"1384","4","6","STAN","ECR","standard","permutations","estim",NA
"1385","5","6","STAN","ECR","standard","permutations","estim",NA
"1386","6","6","STAN","ECR","standard","permutations","estim",NA
"1387","7","6","STAN","ECR","standard","permutations","estim",NA
"1388","8","6","STAN","ECR","standard","permutations","estim",NA
"1389","9","6","STAN","ECR","standard","permutations","estim",NA
"1390","10","6","STAN","ECR","standard","permutations","estim",NA
"1391","11","6","STAN","ECR","standard","permutations","estim",NA
"1392","12","6","STAN","ECR","standard","permutations","estim",NA
"1393","13","6","STAN","ECR","standard","permutations","estim",NA
"1394","14","6","STAN","ECR","standard","permutations","estim",NA
"1395","15","6","STAN","ECR","standard","permutations","estim",NA
"1396","16","6","STAN","ECR","standard","permutations","estim",NA
"1397","17","6","STAN","ECR","standard","permutations","estim",NA
"1398","18","6","STAN","ECR","standard","permutations","estim",NA
"1399","19","6","STAN","ECR","standard","permutations","estim",NA
"1400","20","6","STAN","ECR","standard","permutations","estim",NA
"1401","1","2","JAGS","STEPHENS","standard","permutations","estim","-199.435632213501"
"1402","2","2","JAGS","STEPHENS","standard","permutations","estim","-199.347499873901"
"1403","3","2","JAGS","STEPHENS","standard","permutations","estim","-199.396234828598"
"1404","4","2","JAGS","STEPHENS","standard","permutations","estim","-199.38420167427"
"1405","5","2","JAGS","STEPHENS","standard","permutations","estim","-199.434648440337"
"1406","6","2","JAGS","STEPHENS","standard","permutations","estim","-199.401461208458"
"1407","7","2","JAGS","STEPHENS","standard","permutations","estim","-199.393319386025"
"1408","8","2","JAGS","STEPHENS","standard","permutations","estim","-199.394495343907"
"1409","9","2","JAGS","STEPHENS","standard","permutations","estim","-199.411803547985"
"1410","10","2","JAGS","STEPHENS","standard","permutations","estim","-199.436947691145"
"1411","11","2","JAGS","STEPHENS","standard","permutations","estim","-199.373890621562"
"1412","12","2","JAGS","STEPHENS","standard","permutations","estim","-199.375012679067"
"1413","13","2","JAGS","STEPHENS","standard","permutations","estim","-199.380160245088"
"1414","14","2","JAGS","STEPHENS","standard","permutations","estim","-199.39376705763"
"1415","15","2","JAGS","STEPHENS","standard","permutations","estim","-199.389968104663"
"1416","16","2","JAGS","STEPHENS","standard","permutations","estim","-199.38978803645"
"1417","17","2","JAGS","STEPHENS","standard","permutations","estim","-199.388726594688"
"1418","18","2","JAGS","STEPHENS","standard","permutations","estim","-199.375849983931"
"1419","19","2","JAGS","STEPHENS","standard","permutations","estim","-199.339717644051"
"1420","20","2","JAGS","STEPHENS","standard","permutations","estim","-199.394479824062"
"1421","1","3","JAGS","STEPHENS","standard","permutations","estim","-198.158823308877"
"1422","2","3","JAGS","STEPHENS","standard","permutations","estim","-198.075952139227"
"1423","3","3","JAGS","STEPHENS","standard","permutations","estim","-198.139573071613"
"1424","4","3","JAGS","STEPHENS","standard","permutations","estim","-198.097050957265"
"1425","5","3","JAGS","STEPHENS","standard","permutations","estim","-198.165555443713"
"1426","6","3","JAGS","STEPHENS","standard","permutations","estim","-198.121783951677"
"1427","7","3","JAGS","STEPHENS","standard","permutations","estim","-198.140412604659"
"1428","8","3","JAGS","STEPHENS","standard","permutations","estim","-198.096360100064"
"1429","9","3","JAGS","STEPHENS","standard","permutations","estim","-198.082245101761"
"1430","10","3","JAGS","STEPHENS","standard","permutations","estim","-198.084196371904"
"1431","11","3","JAGS","STEPHENS","standard","permutations","estim","-198.063716619181"
"1432","12","3","JAGS","STEPHENS","standard","permutations","estim","-198.061519825709"
"1433","13","3","JAGS","STEPHENS","standard","permutations","estim","-198.117308037894"
"1434","14","3","JAGS","STEPHENS","standard","permutations","estim","-198.07472261276"
"1435","15","3","JAGS","STEPHENS","standard","permutations","estim","-198.052153761825"
"1436","16","3","JAGS","STEPHENS","standard","permutations","estim","-197.978230012191"
"1437","17","3","JAGS","STEPHENS","standard","permutations","estim","-198.170780494816"
"1438","18","3","JAGS","STEPHENS","standard","permutations","estim","-198.110951754355"
"1439","19","3","JAGS","STEPHENS","standard","permutations","estim","-198.092002910254"
"1440","20","3","JAGS","STEPHENS","standard","permutations","estim","-198.049634714329"
"1441","1","4","JAGS","STEPHENS","standard","permutations","estim","-198.148589683392"
"1442","2","4","JAGS","STEPHENS","standard","permutations","estim","-198.186523418726"
"1443","3","4","JAGS","STEPHENS","standard","permutations","estim","-198.268509761783"
"1444","4","4","JAGS","STEPHENS","standard","permutations","estim","-198.186740554133"
"1445","5","4","JAGS","STEPHENS","standard","permutations","estim","-198.204387426318"
"1446","6","4","JAGS","STEPHENS","standard","permutations","estim","-198.219345746273"
"1447","7","4","JAGS","STEPHENS","standard","permutations","estim","-198.328990218353"
"1448","8","4","JAGS","STEPHENS","standard","permutations","estim","-198.206479143929"
"1449","9","4","JAGS","STEPHENS","standard","permutations","estim","-198.249371938533"
"1450","10","4","JAGS","STEPHENS","standard","permutations","estim","-198.363007853967"
"1451","11","4","JAGS","STEPHENS","standard","permutations","estim","-198.177520221891"
"1452","12","4","JAGS","STEPHENS","standard","permutations","estim","-198.432292135234"
"1453","13","4","JAGS","STEPHENS","standard","permutations","estim","-198.165863271584"
"1454","14","4","JAGS","STEPHENS","standard","permutations","estim","-198.282150096897"
"1455","15","4","JAGS","STEPHENS","standard","permutations","estim","-198.217987939356"
"1456","16","4","JAGS","STEPHENS","standard","permutations","estim","-198.282667628748"
"1457","17","4","JAGS","STEPHENS","standard","permutations","estim","-198.32716552859"
"1458","18","4","JAGS","STEPHENS","standard","permutations","estim","-198.253934939234"
"1459","19","4","JAGS","STEPHENS","standard","permutations","estim","-198.246793606037"
"1460","20","4","JAGS","STEPHENS","standard","permutations","estim","-198.249632832009"
"1461","1","5","JAGS","STEPHENS","standard","permutations","estim","-198.666820187753"
"1462","2","5","JAGS","STEPHENS","standard","permutations","estim","-198.386729539946"
"1463","3","5","JAGS","STEPHENS","standard","permutations","estim","-198.343598046626"
"1464","4","5","JAGS","STEPHENS","standard","permutations","estim","-198.723284979356"
"1465","5","5","JAGS","STEPHENS","standard","permutations","estim","-198.286533533311"
"1466","6","5","JAGS","STEPHENS","standard","permutations","estim","-198.826938163495"
"1467","7","5","JAGS","STEPHENS","standard","permutations","estim","-198.507317206354"
"1468","8","5","JAGS","STEPHENS","standard","permutations","estim","-198.615900567521"
"1469","9","5","JAGS","STEPHENS","standard","permutations","estim","-198.803260257767"
"1470","10","5","JAGS","STEPHENS","standard","permutations","estim","-198.499598964001"
"1471","11","5","JAGS","STEPHENS","standard","permutations","estim","-198.366268305485"
"1472","12","5","JAGS","STEPHENS","standard","permutations","estim","-198.249008469761"
"1473","13","5","JAGS","STEPHENS","standard","permutations","estim","-198.226660147428"
"1474","14","5","JAGS","STEPHENS","standard","permutations","estim","-198.275670122362"
"1475","15","5","JAGS","STEPHENS","standard","permutations","estim","-198.334559502946"
"1476","16","5","JAGS","STEPHENS","standard","permutations","estim","-198.471636071377"
"1477","17","5","JAGS","STEPHENS","standard","permutations","estim","-198.650691002385"
"1478","18","5","JAGS","STEPHENS","standard","permutations","estim","-198.3504880213"
"1479","19","5","JAGS","STEPHENS","standard","permutations","estim","-198.564781194321"
"1480","20","5","JAGS","STEPHENS","standard","permutations","estim","-198.77900753914"
"1481","1","6","JAGS","STEPHENS","standard","permutations","estim","-199.438105023604"
"1482","2","6","JAGS","STEPHENS","standard","permutations","estim","-199.242468330207"
"1483","3","6","JAGS","STEPHENS","standard","permutations","estim","-199.068803376305"
"1484","4","6","JAGS","STEPHENS","standard","permutations","estim","-199.543342587375"
"1485","5","6","JAGS","STEPHENS","standard","permutations","estim","-198.710299658706"
"1486","6","6","JAGS","STEPHENS","standard","permutations","estim","-198.616526206612"
"1487","7","6","JAGS","STEPHENS","standard","permutations","estim","-198.710044404599"
"1488","8","6","JAGS","STEPHENS","standard","permutations","estim","-198.774218772849"
"1489","9","6","JAGS","STEPHENS","standard","permutations","estim","-198.751518026359"
"1490","10","6","JAGS","STEPHENS","standard","permutations","estim","-199.254369747687"
"1491","11","6","JAGS","STEPHENS","standard","permutations","estim","-198.917798387218"
"1492","12","6","JAGS","STEPHENS","standard","permutations","estim","-198.560989740542"
"1493","13","6","JAGS","STEPHENS","standard","permutations","estim","-198.676630237738"
"1494","14","6","JAGS","STEPHENS","standard","permutations","estim","-198.99071261651"
"1495","15","6","JAGS","STEPHENS","standard","permutations","estim","-198.782537676852"
"1496","16","6","JAGS","STEPHENS","standard","permutations","estim","-199.034032798149"
"1497","17","6","JAGS","STEPHENS","standard","permutations","estim","-198.735147145267"
"1498","18","6","JAGS","STEPHENS","standard","permutations","estim","-198.996851926258"
"1499","19","6","JAGS","STEPHENS","standard","permutations","estim","-199.373723931154"
"1500","20","6","JAGS","STEPHENS","standard","permutations","estim","-198.78489290025"
"1501","1","2","STAN","STEPHENS","standard","permutations","estim","-199.373054205386"
"1502","2","2","STAN","STEPHENS","standard","permutations","estim","-199.390829847553"
"1503","3","2","STAN","STEPHENS","standard","permutations","estim","-199.344742677977"
"1504","4","2","STAN","STEPHENS","standard","permutations","estim","-199.380824040825"
"1505","5","2","STAN","STEPHENS","standard","permutations","estim","-199.367635786688"
"1506","6","2","STAN","STEPHENS","standard","permutations","estim","-199.389130129656"
"1507","7","2","STAN","STEPHENS","standard","permutations","estim","-199.372189326973"
"1508","8","2","STAN","STEPHENS","standard","permutations","estim","-199.37755935213"
"1509","9","2","STAN","STEPHENS","standard","permutations","estim","-199.361066345"
"1510","10","2","STAN","STEPHENS","standard","permutations","estim","-199.39416201695"
"1511","11","2","STAN","STEPHENS","standard","permutations","estim","-199.405243786183"
"1512","12","2","STAN","STEPHENS","standard","permutations","estim","-199.377687762387"
"1513","13","2","STAN","STEPHENS","standard","permutations","estim","-199.386977745234"
"1514","14","2","STAN","STEPHENS","standard","permutations","estim","-199.392254519539"
"1515","15","2","STAN","STEPHENS","standard","permutations","estim","-199.40076452597"
"1516","16","2","STAN","STEPHENS","standard","permutations","estim","-199.364237420129"
"1517","17","2","STAN","STEPHENS","standard","permutations","estim","-199.36419365396"
"1518","18","2","STAN","STEPHENS","standard","permutations","estim","-199.386166205178"
"1519","19","2","STAN","STEPHENS","standard","permutations","estim","-199.394967607253"
"1520","20","2","STAN","STEPHENS","standard","permutations","estim","-199.426648787143"
"1521","1","3","STAN","STEPHENS","standard","permutations","estim","-198.144725344412"
"1522","2","3","STAN","STEPHENS","standard","permutations","estim","-198.08022357698"
"1523","3","3","STAN","STEPHENS","standard","permutations","estim","-198.103056511534"
"1524","4","3","STAN","STEPHENS","standard","permutations","estim","-198.179865042737"
"1525","5","3","STAN","STEPHENS","standard","permutations","estim","-198.183466444558"
"1526","6","3","STAN","STEPHENS","standard","permutations","estim","-198.129537491858"
"1527","7","3","STAN","STEPHENS","standard","permutations","estim","-198.074937678512"
"1528","8","3","STAN","STEPHENS","standard","permutations","estim","-198.15088690445"
"1529","9","3","STAN","STEPHENS","standard","permutations","estim","-198.091405616471"
"1530","10","3","STAN","STEPHENS","standard","permutations","estim","-198.186761451134"
"1531","11","3","STAN","STEPHENS","standard","permutations","estim","-198.183485642336"
"1532","12","3","STAN","STEPHENS","standard","permutations","estim","-198.12888680818"
"1533","13","3","STAN","STEPHENS","standard","permutations","estim","-198.152330594413"
"1534","14","3","STAN","STEPHENS","standard","permutations","estim","-198.080127638628"
"1535","15","3","STAN","STEPHENS","standard","permutations","estim","-198.184176552748"
"1536","16","3","STAN","STEPHENS","standard","permutations","estim","-198.096274276301"
"1537","17","3","STAN","STEPHENS","standard","permutations","estim","-198.076633743542"
"1538","18","3","STAN","STEPHENS","standard","permutations","estim","-198.116828498128"
"1539","19","3","STAN","STEPHENS","standard","permutations","estim","-198.132578543931"
"1540","20","3","STAN","STEPHENS","standard","permutations","estim","-198.101026419605"
"1541","1","4","STAN","STEPHENS","standard","permutations","estim","-198.170549297158"
"1542","2","4","STAN","STEPHENS","standard","permutations","estim","-198.162101859253"
"1543","3","4","STAN","STEPHENS","standard","permutations","estim","-198.233091753274"
"1544","4","4","STAN","STEPHENS","standard","permutations","estim","-198.299038243855"
"1545","5","4","STAN","STEPHENS","standard","permutations","estim","-198.27000912052"
"1546","6","4","STAN","STEPHENS","standard","permutations","estim","-198.219687411218"
"1547","7","4","STAN","STEPHENS","standard","permutations","estim","-198.342316875709"
"1548","8","4","STAN","STEPHENS","standard","permutations","estim","-198.188857175548"
"1549","9","4","STAN","STEPHENS","standard","permutations","estim","-198.141966493833"
"1550","10","4","STAN","STEPHENS","standard","permutations","estim","-198.129334128022"
"1551","11","4","STAN","STEPHENS","standard","permutations","estim","-198.317441080203"
"1552","12","4","STAN","STEPHENS","standard","permutations","estim","-198.285767082538"
"1553","13","4","STAN","STEPHENS","standard","permutations","estim","-198.024590607466"
"1554","14","4","STAN","STEPHENS","standard","permutations","estim","-198.237436032516"
"1555","15","4","STAN","STEPHENS","standard","permutations","estim","-198.251515328727"
"1556","16","4","STAN","STEPHENS","standard","permutations","estim","-198.140685253348"
"1557","17","4","STAN","STEPHENS","standard","permutations","estim","-198.019070262646"
"1558","18","4","STAN","STEPHENS","standard","permutations","estim","-198.270260301012"
"1559","19","4","STAN","STEPHENS","standard","permutations","estim","-198.387519724031"
"1560","20","4","STAN","STEPHENS","standard","permutations","estim","-198.289654002457"
"1561","1","5","STAN","STEPHENS","standard","permutations","estim","-198.276393016153"
"1562","2","5","STAN","STEPHENS","standard","permutations","estim","-198.598135731054"
"1563","3","5","STAN","STEPHENS","standard","permutations","estim","-198.457846541757"
"1564","4","5","STAN","STEPHENS","standard","permutations","estim","-198.437498258449"
"1565","5","5","STAN","STEPHENS","standard","permutations","estim","-198.430248656546"
"1566","6","5","STAN","STEPHENS","standard","permutations","estim","-198.59533462056"
"1567","7","5","STAN","STEPHENS","standard","permutations","estim","-198.798337309953"
"1568","8","5","STAN","STEPHENS","standard","permutations","estim","-197.980966140683"
"1569","9","5","STAN","STEPHENS","standard","permutations","estim","-198.547548908939"
"1570","10","5","STAN","STEPHENS","standard","permutations","estim","-198.674365144852"
"1571","11","5","STAN","STEPHENS","standard","permutations","estim","-198.254314707204"
"1572","12","5","STAN","STEPHENS","standard","permutations","estim","-198.459113124725"
"1573","13","5","STAN","STEPHENS","standard","permutations","estim","-198.341748543261"
"1574","14","5","STAN","STEPHENS","standard","permutations","estim","-198.679871818365"
"1575","15","5","STAN","STEPHENS","standard","permutations","estim","-198.388683191887"
"1576","16","5","STAN","STEPHENS","standard","permutations","estim","-198.306725972442"
"1577","17","5","STAN","STEPHENS","standard","permutations","estim","-198.488205214366"
"1578","18","5","STAN","STEPHENS","standard","permutations","estim","-198.399518850285"
"1579","19","5","STAN","STEPHENS","standard","permutations","estim","-198.484085931603"
"1580","20","5","STAN","STEPHENS","standard","permutations","estim","-198.398018406505"
"1581","1","6","STAN","STEPHENS","standard","permutations","estim","-198.905381698403"
"1582","2","6","STAN","STEPHENS","standard","permutations","estim","-198.957560510532"
"1583","3","6","STAN","STEPHENS","standard","permutations","estim","-198.857961171989"
"1584","4","6","STAN","STEPHENS","standard","permutations","estim","-198.904207395607"
"1585","5","6","STAN","STEPHENS","standard","permutations","estim","-198.962237832809"
"1586","6","6","STAN","STEPHENS","standard","permutations","estim","-198.91698181698"
"1587","7","6","STAN","STEPHENS","standard","permutations","estim","-198.927695275967"
"1588","8","6","STAN","STEPHENS","standard","permutations","estim","-198.847522262355"
"1589","9","6","STAN","STEPHENS","standard","permutations","estim","-199.090265560404"
"1590","10","6","STAN","STEPHENS","standard","permutations","estim","-198.67903791268"
"1591","11","6","STAN","STEPHENS","standard","permutations","estim","-198.877713856219"
"1592","12","6","STAN","STEPHENS","standard","permutations","estim","-199.041973058527"
"1593","13","6","STAN","STEPHENS","standard","permutations","estim","-199.047136111477"
"1594","14","6","STAN","STEPHENS","standard","permutations","estim","-198.787370756525"
"1595","15","6","STAN","STEPHENS","standard","permutations","estim","-198.749790510876"
"1596","16","6","STAN","STEPHENS","standard","permutations","estim","-198.955224102777"
"1597","17","6","STAN","STEPHENS","standard","permutations","estim","-198.605643513471"
"1598","18","6","STAN","STEPHENS","standard","permutations","estim","-199.222453426366"
"1599","19","6","STAN","STEPHENS","standard","permutations","estim","-199.048577191569"
"1600","20","6","STAN","STEPHENS","standard","permutations","estim","-198.470334988786"
"1601","1","2","JAGS","ECR","standard","simple","lower","-199.856964367013"
"1602","2","2","JAGS","ECR","standard","simple","lower","-199.993898709925"
"1603","3","2","JAGS","ECR","standard","simple","lower","-199.709967007799"
"1604","4","2","JAGS","ECR","standard","simple","lower","-200.245025220448"
"1605","5","2","JAGS","ECR","standard","simple","lower","-200.365723021385"
"1606","6","2","JAGS","ECR","standard","simple","lower","-199.94275841409"
"1607","7","2","JAGS","ECR","standard","simple","lower","-199.92587569688"
"1608","8","2","JAGS","ECR","standard","simple","lower","-199.806139798485"
"1609","9","2","JAGS","ECR","standard","simple","lower","-199.640090951352"
"1610","10","2","JAGS","ECR","standard","simple","lower","-200.183142272206"
"1611","11","2","JAGS","ECR","standard","simple","lower","-200.028324202264"
"1612","12","2","JAGS","ECR","standard","simple","lower","-200.290185876252"
"1613","13","2","JAGS","ECR","standard","simple","lower","-199.760180068053"
"1614","14","2","JAGS","ECR","standard","simple","lower","-200.105774378994"
"1615","15","2","JAGS","ECR","standard","simple","lower","-199.612697982462"
"1616","16","2","JAGS","ECR","standard","simple","lower","-199.742865446943"
"1617","17","2","JAGS","ECR","standard","simple","lower","-199.874553204267"
"1618","18","2","JAGS","ECR","standard","simple","lower","-199.62610893555"
"1619","19","2","JAGS","ECR","standard","simple","lower","-200.351489260798"
"1620","20","2","JAGS","ECR","standard","simple","lower","-200.35696606256"
"1621","1","3","JAGS","ECR","standard","simple","lower","-198.58091583589"
"1622","2","3","JAGS","ECR","standard","simple","lower","-198.480638121857"
"1623","3","3","JAGS","ECR","standard","simple","lower","-198.527067001947"
"1624","4","3","JAGS","ECR","standard","simple","lower","-199.215093587087"
"1625","5","3","JAGS","ECR","standard","simple","lower","-199.328204986165"
"1626","6","3","JAGS","ECR","standard","simple","lower","-198.590487552708"
"1627","7","3","JAGS","ECR","standard","simple","lower","-199.222795675481"
"1628","8","3","JAGS","ECR","standard","simple","lower","-199.230438456176"
"1629","9","3","JAGS","ECR","standard","simple","lower","-198.730861504973"
"1630","10","3","JAGS","ECR","standard","simple","lower","-198.811342255776"
"1631","11","3","JAGS","ECR","standard","simple","lower","-199.246031176347"
"1632","12","3","JAGS","ECR","standard","simple","lower","-198.557279763785"
"1633","13","3","JAGS","ECR","standard","simple","lower","-198.745739881"
"1634","14","3","JAGS","ECR","standard","simple","lower","-198.711023879282"
"1635","15","3","JAGS","ECR","standard","simple","lower","-198.614705444113"
"1636","16","3","JAGS","ECR","standard","simple","lower","-198.447705512639"
"1637","17","3","JAGS","ECR","standard","simple","lower","-198.506801461571"
"1638","18","3","JAGS","ECR","standard","simple","lower","-198.644618616518"
"1639","19","3","JAGS","ECR","standard","simple","lower","-198.595630760622"
"1640","20","3","JAGS","ECR","standard","simple","lower","-198.975169986712"
"1641","1","4","JAGS","ECR","standard","simple","lower","-198.578317420412"
"1642","2","4","JAGS","ECR","standard","simple","lower","-199.333221669093"
"1643","3","4","JAGS","ECR","standard","simple","lower","-198.722305301108"
"1644","4","4","JAGS","ECR","standard","simple","lower","-199.292787111472"
"1645","5","4","JAGS","ECR","standard","simple","lower","-199.198761726342"
"1646","6","4","JAGS","ECR","standard","simple","lower","-198.357542307175"
"1647","7","4","JAGS","ECR","standard","simple","lower","-199.087833369933"
"1648","8","4","JAGS","ECR","standard","simple","lower","-198.501165392131"
"1649","9","4","JAGS","ECR","standard","simple","lower","-199.21243603007"
"1650","10","4","JAGS","ECR","standard","simple","lower","-199.451062971644"
"1651","11","4","JAGS","ECR","standard","simple","lower","-198.676568987407"
"1652","12","4","JAGS","ECR","standard","simple","lower","-198.899809884941"
"1653","13","4","JAGS","ECR","standard","simple","lower","-199.032091642603"
"1654","14","4","JAGS","ECR","standard","simple","lower","-199.062187265258"
"1655","15","4","JAGS","ECR","standard","simple","lower","-198.967029855182"
"1656","16","4","JAGS","ECR","standard","simple","lower","-199.196985948648"
"1657","17","4","JAGS","ECR","standard","simple","lower","-198.811148385798"
"1658","18","4","JAGS","ECR","standard","simple","lower","-198.943784696603"
"1659","19","4","JAGS","ECR","standard","simple","lower","-198.789704401539"
"1660","20","4","JAGS","ECR","standard","simple","lower","-198.408393232594"
"1661","1","5","JAGS","ECR","standard","simple","lower","-199.43519826364"
"1662","2","5","JAGS","ECR","standard","simple","lower","-199.20359979786"
"1663","3","5","JAGS","ECR","standard","simple","lower","-199.652778233259"
"1664","4","5","JAGS","ECR","standard","simple","lower","-199.059149270275"
"1665","5","5","JAGS","ECR","standard","simple","lower","-198.952505581961"
"1666","6","5","JAGS","ECR","standard","simple","lower","-199.296770591904"
"1667","7","5","JAGS","ECR","standard","simple","lower","-199.23576200334"
"1668","8","5","JAGS","ECR","standard","simple","lower","-199.742684222887"
"1669","9","5","JAGS","ECR","standard","simple","lower","-198.895004611587"
"1670","10","5","JAGS","ECR","standard","simple","lower","-199.222240502592"
"1671","11","5","JAGS","ECR","standard","simple","lower","-199.174730513226"
"1672","12","5","JAGS","ECR","standard","simple","lower","-198.762686937618"
"1673","13","5","JAGS","ECR","standard","simple","lower","-200.034859070995"
"1674","14","5","JAGS","ECR","standard","simple","lower","-199.678519757681"
"1675","15","5","JAGS","ECR","standard","simple","lower","-198.725074309373"
