"","sim","G","sampler","relabalg","ellipsealg","thamesalg","estimate","value"
"86","1","3","JAGS","ECR","standard","simple","co","3"
"87","1","4","JAGS","ECR","standard","simple","co","2"
"88","1","5","JAGS","ECR","standard","simple","co","1"
"89","1","6","JAGS","ECR","standard","simple","co","0"
"90","1","7","JAGS","ECR","standard","simple","co","-1"
"91","1","8","JAGS","ECR","standard","simple","co","-2"
"92","1","9","JAGS","ECR","standard","simple","co","-5"
"93","1","10","JAGS","ECR","standard","simple","co","-4"
"94","1","11","JAGS","ECR","standard","simple","co","-7"
"95","1","12","JAGS","ECR","standard","simple","co","-6"
"96","1","13","JAGS","ECR","standard","simple","co","-9"
"97","1","14","JAGS","ECR","standard","simple","co","-10"
"98","1","15","JAGS","ECR","standard","simple","co","-9"
