"","sim","G","sampler","relabalg","ellipsealg","thamesalg","estimate","value"
"1","1","3","overfitting_rho0","ECR","standard","mc","upper","-26.3037256379027"
"2","2","3","overfitting_rho0","ECR","standard","mc","upper","-23.8374184901011"
"3","3","3","overfitting_rho0","ECR","standard","mc","upper","-30.4852679804204"
"4","4","3","overfitting_rho0","ECR","standard","mc","upper","-24.8814853415321"
"5","5","3","overfitting_rho0","ECR","standard","mc","upper","-12.4341097200675"
"6","6","3","overfitting_rho0","ECR","standard","mc","upper","-16.82734336491"
"7","7","3","overfitting_rho0","ECR","standard","mc","upper","-53.6164956823318"
"8","8","3","overfitting_rho0","ECR","standard","mc","upper","-14.3464570756014"
"9","9","3","overfitting_rho0","ECR","standard","mc","upper","-31.6637426372094"
"10","10","3","overfitting_rho0","ECR","standard","mc","upper","-32.8096215558321"
"11","11","3","overfitting_rho0","ECR","standard","mc","upper","-17.1851137336925"
"12","12","3","overfitting_rho0","ECR","standard","mc","upper","-21.0298522339081"
"13","13","3","overfitting_rho0","ECR","standard","mc","upper","-15.1756388618822"
"14","14","3","overfitting_rho0","ECR","standard","mc","upper","-28.3945210592211"
"15","15","3","overfitting_rho0","ECR","standard","mc","upper","-17.2814172607538"
"16","16","3","overfitting_rho0","ECR","standard","mc","upper","-30.5503479580377"
"17","17","3","overfitting_rho0","ECR","standard","mc","upper","-38.4738254897012"
"18","18","3","overfitting_rho0","ECR","standard","mc","upper","-18.1217313956978"
"19","19","3","overfitting_rho0","ECR","standard","mc","upper","-32.1146602378289"
"20","20","3","overfitting_rho0","ECR","standard","mc","upper","-15.1728805291234"
"21","21","3","overfitting_rho0","ECR","standard","mc","upper","-12.676824252314"
"22","22","3","overfitting_rho0","ECR","standard","mc","upper","-18.2928535258514"
"23","23","3","overfitting_rho0","ECR","standard","mc","upper","-8.1589326861681"
"24","24","3","overfitting_rho0","ECR","standard","mc","upper","-15.7421935433945"
"25","25","3","overfitting_rho0","ECR","standard","mc","upper","-13.7190715047583"
"26","26","3","overfitting_rho0","ECR","standard","mc","upper","-27.1993918618751"
"27","27","3","overfitting_rho0","ECR","standard","mc","upper","-37.8347720938166"
"28","28","3","overfitting_rho0","ECR","standard","mc","upper","-22.5842662078803"
"29","29","3","overfitting_rho0","ECR","standard","mc","upper","-35.2464037834511"
"30","30","3","overfitting_rho0","ECR","standard","mc","upper","-19.1764184530818"
"31","31","3","overfitting_rho0","ECR","standard","mc","upper","-12.5816475080918"
"32","32","3","overfitting_rho0","ECR","standard","mc","upper","-13.3740195974023"
"33","33","3","overfitting_rho0","ECR","standard","mc","upper","-37.3643654193244"
"34","34","3","overfitting_rho0","ECR","standard","mc","upper","-24.2243772141837"
"35","35","3","overfitting_rho0","ECR","standard","mc","upper","-16.808594717283"
"36","36","3","overfitting_rho0","ECR","standard","mc","upper","-22.2802991633265"
"37","37","3","overfitting_rho0","ECR","standard","mc","upper","-41.3653760801859"
"38","38","3","overfitting_rho0","ECR","standard","mc","upper","-25.4673708763317"
"39","39","3","overfitting_rho0","ECR","standard","mc","upper","-29.7686592742425"
"40","40","3","overfitting_rho0","ECR","standard","mc","upper","-15.7607857982671"
"41","41","3","overfitting_rho0","ECR","standard","mc","upper","-10.2676053639243"
"42","42","3","overfitting_rho0","ECR","standard","mc","upper","-19.0069803451884"
"43","43","3","overfitting_rho0","ECR","standard","mc","upper","-21.6932639885831"
"44","44","3","overfitting_rho0","ECR","standard","mc","upper","-23.5713743226127"
"45","45","3","overfitting_rho0","ECR","standard","mc","upper","-44.4265326373969"
"46","46","3","overfitting_rho0","ECR","standard","mc","upper","-31.3386664186853"
"47","47","3","overfitting_rho0","ECR","standard","mc","upper","-10.6821573943094"
"48","48","3","overfitting_rho0","ECR","standard","mc","upper","-41.8610236383728"
"49","49","3","overfitting_rho0","ECR","standard","mc","upper","-38.3858016942367"
"50","50","3","overfitting_rho0","ECR","standard","mc","upper","-23.9295617557617"
"51","1","3","overfitting_rho.5","ECR","standard","mc","upper","-11.3971881627965"
"52","2","3","overfitting_rho.5","ECR","standard","mc","upper","-11.022941953835"
"53","3","3","overfitting_rho.5","ECR","standard","mc","upper","-12.7583506398275"
"54","4","3","overfitting_rho.5","ECR","standard","mc","upper","-11.9765746990708"
"55","5","3","overfitting_rho.5","ECR","standard","mc","upper","-5.78680543402164"
"56","6","3","overfitting_rho.5","ECR","standard","mc","upper","-7.50656975899965"
"57","7","3","overfitting_rho.5","ECR","standard","mc","upper","-31.4790658153021"
"58","8","3","overfitting_rho.5","ECR","standard","mc","upper","-6.81174358281784"
"59","9","3","overfitting_rho.5","ECR","standard","mc","upper","-13.5654279956038"
"60","10","3","overfitting_rho.5","ECR","standard","mc","upper","-13.3013641469288"
"61","11","3","overfitting_rho.5","ECR","standard","mc","upper","-5.82546227373157"
"62","12","3","overfitting_rho.5","ECR","standard","mc","upper","-9.54274513946201"
"63","13","3","overfitting_rho.5","ECR","standard","mc","upper","-5.63142830736887"
"64","14","3","overfitting_rho.5","ECR","standard","mc","upper","-10.9591005222138"
"65","15","3","overfitting_rho.5","ECR","standard","mc","upper","-8.5539663430637"
"66","16","3","overfitting_rho.5","ECR","standard","mc","upper","-16.6312530039769"
"67","17","3","overfitting_rho.5","ECR","standard","mc","upper","-18.0463294698379"
"68","18","3","overfitting_rho.5","ECR","standard","mc","upper","-8.02329742146462"
"69","19","3","overfitting_rho.5","ECR","standard","mc","upper","-13.981669537566"
"70","20","3","overfitting_rho.5","ECR","standard","mc","upper","-6.49891579710825"
"71","21","3","overfitting_rho.5","ECR","standard","mc","upper","-5.94551100614586"
"72","22","3","overfitting_rho.5","ECR","standard","mc","upper","-9.51535709862231"
"73","23","3","overfitting_rho.5","ECR","standard","mc","upper","-2.63882820562688"
"74","24","3","overfitting_rho.5","ECR","standard","mc","upper","-6.81645084997789"
"75","25","3","overfitting_rho.5","ECR","standard","mc","upper","-4.84489086828285"
"76","26","3","overfitting_rho.5","ECR","standard","mc","upper","-14.0499613093603"
"77","27","3","overfitting_rho.5","ECR","standard","mc","upper","-18.3423463274204"
"78","28","3","overfitting_rho.5","ECR","standard","mc","upper","-10.8673098709111"
"79","29","3","overfitting_rho.5","ECR","standard","mc","upper","-17.8829446330248"
"80","30","3","overfitting_rho.5","ECR","standard","mc","upper","-7.29213915673086"
"81","31","3","overfitting_rho.5","ECR","standard","mc","upper","-4.40018072689338"
"82","32","3","overfitting_rho.5","ECR","standard","mc","upper","-4.85857237859788"
"83","33","3","overfitting_rho.5","ECR","standard","mc","upper","-18.224048093413"
"84","34","3","overfitting_rho.5","ECR","standard","mc","upper","-11.168291525608"
"85","35","3","overfitting_rho.5","ECR","standard","mc","upper","-7.2113813265718"
"86","36","3","overfitting_rho.5","ECR","standard","mc","upper","-11.8659642239789"
"87","37","3","overfitting_rho.5","ECR","standard","mc","upper","-22.6232722484718"
"88","38","3","overfitting_rho.5","ECR","standard","mc","upper","-11.5372078876425"
"89","39","3","overfitting_rho.5","ECR","standard","mc","upper","-13.2170977611728"
"90","40","3","overfitting_rho.5","ECR","standard","mc","upper","-6.88633082520622"
"91","41","3","overfitting_rho.5","ECR","standard","mc","upper","-3.9180044298199"
"92","42","3","overfitting_rho.5","ECR","standard","mc","upper","-9.9460290846526"
"93","43","3","overfitting_rho.5","ECR","standard","mc","upper","-11.4871103557602"
"94","44","3","overfitting_rho.5","ECR","standard","mc","upper","-9.14313464592445"
"95","45","3","overfitting_rho.5","ECR","standard","mc","upper","-20.7990565504544"
"96","46","3","overfitting_rho.5","ECR","standard","mc","upper","-14.6938136832808"
"97","47","3","overfitting_rho.5","ECR","standard","mc","upper","-5.1852676883565"
"98","48","3","overfitting_rho.5","ECR","standard","mc","upper","-18.5970579748997"
"99","49","3","overfitting_rho.5","ECR","standard","mc","upper","-18.82942362906"
"100","50","3","overfitting_rho.5","ECR","standard","mc","upper","-11.8514775360148"
"101","1","3","overfitting_rho1","ECR","standard","mc","upper","-3.8610309417568"
"102","2","3","overfitting_rho1","ECR","standard","mc","upper","-2.97031779931878"
"103","3","3","overfitting_rho1","ECR","standard","mc","upper","-2.67730997923897"
"104","4","3","overfitting_rho1","ECR","standard","mc","upper","-4.86974093101187"
"105","5","3","overfitting_rho1","ECR","standard","mc","upper","-1.15584095401027"
"106","6","3","overfitting_rho1","ECR","standard","mc","upper","-2.58840558207766"
"107","7","3","overfitting_rho1","ECR","standard","mc","upper","-13.1906178569732"
"108","8","3","overfitting_rho1","ECR","standard","mc","upper","-1.37061071802581"
"109","9","3","overfitting_rho1","ECR","standard","mc","upper","-5.12139610769868"
"110","10","3","overfitting_rho1","ECR","standard","mc","upper","-3.22529535246609"
"111","11","3","overfitting_rho1","ECR","standard","mc","upper","-1.98771216822023"
"112","12","3","overfitting_rho1","ECR","standard","mc","upper","-1.86742481448871"
"113","13","3","overfitting_rho1","ECR","standard","mc","upper","-1.71322424108975"
"114","14","3","overfitting_rho1","ECR","standard","mc","upper","-2.9070259130595"
"115","15","3","overfitting_rho1","ECR","standard","mc","upper","-3.17341602423632"
"116","16","3","overfitting_rho1","ECR","standard","mc","upper","-5.81320718984653"
"117","17","3","overfitting_rho1","ECR","standard","mc","upper","-6.49433442530542"
"118","18","3","overfitting_rho1","ECR","standard","mc","upper","-3.70328764142289"
"119","19","3","overfitting_rho1","ECR","standard","mc","upper","-3.23494433720504"
"120","20","3","overfitting_rho1","ECR","standard","mc","upper","-1.65503432337872"
"121","21","3","overfitting_rho1","ECR","standard","mc","upper","-1.64326124273216"
"122","22","3","overfitting_rho1","ECR","standard","mc","upper","-2.26363723534351"
"123","23","3","overfitting_rho1","ECR","standard","mc","upper","-1.3174177518076"
"124","24","3","overfitting_rho1","ECR","standard","mc","upper","-1.70733234644799"
"125","25","3","overfitting_rho1","ECR","standard","mc","upper","-1.61437535489522"
"126","26","3","overfitting_rho1","ECR","standard","mc","upper","-3.07301459468523"
"127","27","3","overfitting_rho1","ECR","standard","mc","upper","-4.71915525544129"
"128","28","3","overfitting_rho1","ECR","standard","mc","upper","-2.68071417213089"
"129","29","3","overfitting_rho1","ECR","standard","mc","upper","-6.54193647227302"
"130","30","3","overfitting_rho1","ECR","standard","mc","upper","-2.20545902847932"
"131","31","3","overfitting_rho1","ECR","standard","mc","upper","-1.19588766545605"
"132","32","3","overfitting_rho1","ECR","standard","mc","upper","-1.59448863477513"
"133","33","3","overfitting_rho1","ECR","standard","mc","upper","-5.52679830563758"
"134","34","3","overfitting_rho1","ECR","standard","mc","upper","-3.52762650381528"
"135","35","3","overfitting_rho1","ECR","standard","mc","upper","-2.21607983634259"
"136","36","3","overfitting_rho1","ECR","standard","mc","upper","-3.42910127394356"
"137","37","3","overfitting_rho1","ECR","standard","mc","upper","-6.48959378336423"
"138","38","3","overfitting_rho1","ECR","standard","mc","upper","-3.40842218667857"
"139","39","3","overfitting_rho1","ECR","standard","mc","upper","-3.79784805427335"
"140","40","3","overfitting_rho1","ECR","standard","mc","upper","-3.38642222396322"
"141","41","3","overfitting_rho1","ECR","standard","mc","upper","-2.69574012736093"
"142","42","3","overfitting_rho1","ECR","standard","mc","upper","-3.28704384920534"
"143","43","3","overfitting_rho1","ECR","standard","mc","upper","-3.35813927506089"
"144","44","3","overfitting_rho1","ECR","standard","mc","upper","-2.74089757105529"
"145","45","3","overfitting_rho1","ECR","standard","mc","upper","-6.37546548516099"
"146","46","3","overfitting_rho1","ECR","standard","mc","upper","-4.53767589933683"
"147","47","3","overfitting_rho1","ECR","standard","mc","upper","-1.11818727027493"
"148","48","3","overfitting_rho1","ECR","standard","mc","upper","-6.30402346884016"
"149","49","3","overfitting_rho1","ECR","standard","mc","upper","-5.69943678502522"
"150","50","3","overfitting_rho1","ECR","standard","mc","upper","-2.78171321427003"
"151","1","3","overfitting_rho0","ECR","standard","bridge","upper","-1.12979935217499"
"152","2","3","overfitting_rho0","ECR","standard","bridge","upper","-1.24702373620343"
"153","3","3","overfitting_rho0","ECR","standard","bridge","upper","-1.23068833485697"
"154","4","3","overfitting_rho0","ECR","standard","bridge","upper","-1.10285730608308"
"155","5","3","overfitting_rho0","ECR","standard","bridge","upper","-1.1323400236683"
"156","6","3","overfitting_rho0","ECR","standard","bridge","upper","-1.15940898316281"
"157","7","3","overfitting_rho0","ECR","standard","bridge","upper","-1.14629145259096"
"158","8","3","overfitting_rho0","ECR","standard","bridge","upper","-1.31609622820923"
"159","9","3","overfitting_rho0","ECR","standard","bridge","upper","-1.1300204173103"
"160","10","3","overfitting_rho0","ECR","standard","bridge","upper","-1.29110722630726"
"161","11","3","overfitting_rho0","ECR","standard","bridge","upper","-1.17610097581382"
"162","12","3","overfitting_rho0","ECR","standard","bridge","upper","-1.18196680505641"
"163","13","3","overfitting_rho0","ECR","standard","bridge","upper","-1.23533086837156"
"164","14","3","overfitting_rho0","ECR","standard","bridge","upper","-1.35194070398008"
"165","15","3","overfitting_rho0","ECR","standard","bridge","upper","-1.11797928027502"
"166","16","3","overfitting_rho0","ECR","standard","bridge","upper","-1.17100080713397"
"167","17","3","overfitting_rho0","ECR","standard","bridge","upper","-1.15412543911499"
"168","18","3","overfitting_rho0","ECR","standard","bridge","upper","-1.28735172432116"
"169","19","3","overfitting_rho0","ECR","standard","bridge","upper","-1.30909442494885"
"170","20","3","overfitting_rho0","ECR","standard","bridge","upper","-1.17382047963413"
"171","21","3","overfitting_rho0","ECR","standard","bridge","upper","-1.13198052654953"
"172","22","3","overfitting_rho0","ECR","standard","bridge","upper","-1.22665893404806"
"173","23","3","overfitting_rho0","ECR","standard","bridge","upper","-1.11933658118014"
"174","24","3","overfitting_rho0","ECR","standard","bridge","upper","-1.20048613894448"
"175","25","3","overfitting_rho0","ECR","standard","bridge","upper","-1.32603176603204"
"176","26","3","overfitting_rho0","ECR","standard","bridge","upper","-1.13832776004429"
"177","27","3","overfitting_rho0","ECR","standard","bridge","upper","-1.22238954197456"
"178","28","3","overfitting_rho0","ECR","standard","bridge","upper","-1.12807395321473"
"179","29","3","overfitting_rho0","ECR","standard","bridge","upper","-1.51545805296855"
"180","30","3","overfitting_rho0","ECR","standard","bridge","upper","-1.12648986650529"
"181","31","3","overfitting_rho0","ECR","standard","bridge","upper","-1.16080295110054"
"182","32","3","overfitting_rho0","ECR","standard","bridge","upper","-1.11283032651908"
"183","33","3","overfitting_rho0","ECR","standard","bridge","upper","-1.14895913162439"
"184","34","3","overfitting_rho0","ECR","standard","bridge","upper","-1.18404689503854"
"185","35","3","overfitting_rho0","ECR","standard","bridge","upper","-1.23847747739487"
"186","36","3","overfitting_rho0","ECR","standard","bridge","upper","-1.20429210641071"
"187","37","3","overfitting_rho0","ECR","standard","bridge","upper","-1.18056038341881"
"188","38","3","overfitting_rho0","ECR","standard","bridge","upper","-1.11338330980174"
"189","39","3","overfitting_rho0","ECR","standard","bridge","upper","-1.14682510618029"
"190","40","3","overfitting_rho0","ECR","standard","bridge","upper","-1.40239585299449"
"191","41","3","overfitting_rho0","ECR","standard","bridge","upper","-1.35926177724603"
"192","42","3","overfitting_rho0","ECR","standard","bridge","upper","-1.11989828215044"
"193","43","3","overfitting_rho0","ECR","standard","bridge","upper","-1.12049834621563"
"194","44","3","overfitting_rho0","ECR","standard","bridge","upper","-1.16447705880066"
"195","45","3","overfitting_rho0","ECR","standard","bridge","upper","-1.09918855015152"
"196","46","3","overfitting_rho0","ECR","standard","bridge","upper","-1.12092613475242"
"197","47","3","overfitting_rho0","ECR","standard","bridge","upper","-1.14240165872492"
"198","48","3","overfitting_rho0","ECR","standard","bridge","upper","-1.32518119274233"
"199","49","3","overfitting_rho0","ECR","standard","bridge","upper","-1.17685059277947"
"200","50","3","overfitting_rho0","ECR","standard","bridge","upper","-1.17445436660459"
"201","1","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.17375939713137"
"202","2","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.33317812602456"
"203","3","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.38719511688105"
"204","4","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.13390800415795"
"205","5","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.15807373308329"
"206","6","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.1379029304287"
"207","7","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.17570676192994"
"208","8","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.26737504909612"
"209","9","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.19279897852122"
"210","10","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.40311550429257"
"211","11","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.20915495048298"
"212","12","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.30472990772028"
"213","13","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.34539902765194"
"214","14","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.33648822289558"
"215","15","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.15758127172123"
"216","16","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.28191416601133"
"217","17","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.49197212008605"
"218","18","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.16547826244594"
"219","19","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.3770231113511"
"220","20","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.19351158400363"
"221","21","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.20937126219282"
"222","22","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.35981219813286"
"223","23","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.30354486470213"
"224","24","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.26324250444073"
"225","25","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.24662873028904"
"226","26","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.21958614369856"
"227","27","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.36904402926886"
"228","28","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.23383836388287"
"229","29","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.28556920712187"
"230","30","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.3245042814734"
"231","31","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.24904110933248"
"232","32","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.21223318705569"
"233","33","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.29611953709927"
"234","34","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.25622574913884"
"235","35","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.18485648094785"
"236","36","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.23158834921374"
"237","37","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.32308409001544"
"238","38","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.32358156048452"
"239","39","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.2548382703602"
"240","40","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.18539653949607"
"241","41","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.31433725238472"
"242","42","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.2108726667666"
"243","43","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.30736633083927"
"244","44","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.18842627223079"
"245","45","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.10080958243005"
"246","46","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.24047845764763"
"247","47","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.17593665580065"
"248","48","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.51205850951376"
"249","49","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.27188923071919"
"250","50","3","overfitting_rho.5","ECR","standard","bridge","upper","-1.34890361309434"
"251","1","3","overfitting_rho1","ECR","standard","bridge","upper","-1.40126918418338"
"252","2","3","overfitting_rho1","ECR","standard","bridge","upper","-1.30854723805581"
"253","3","3","overfitting_rho1","ECR","standard","bridge","upper","-1.26772390281462"
"254","4","3","overfitting_rho1","ECR","standard","bridge","upper","-1.27285219026971"
"255","5","3","overfitting_rho1","ECR","standard","bridge","upper","-0.964206307705886"
"256","6","3","overfitting_rho1","ECR","standard","bridge","upper","-1.16367718106294"
"257","7","3","overfitting_rho1","ECR","standard","bridge","upper","-1.36456670025893"
"258","8","3","overfitting_rho1","ECR","standard","bridge","upper","-1.10894888315932"
"259","9","3","overfitting_rho1","ECR","standard","bridge","upper","-1.28289582024851"
"260","10","3","overfitting_rho1","ECR","standard","bridge","upper","-1.25677412913893"
"261","11","3","overfitting_rho1","ECR","standard","bridge","upper","-1.12712390210497"
"262","12","3","overfitting_rho1","ECR","standard","bridge","upper","-1.24610149076997"
"263","13","3","overfitting_rho1","ECR","standard","bridge","upper","-0.875524187879964"
"264","14","3","overfitting_rho1","ECR","standard","bridge","upper","-1.25161771608566"
"265","15","3","overfitting_rho1","ECR","standard","bridge","upper","-1.20576146413158"
"266","16","3","overfitting_rho1","ECR","standard","bridge","upper","-1.27985318590065"
"267","17","3","overfitting_rho1","ECR","standard","bridge","upper","-1.30042113554627"
"268","18","3","overfitting_rho1","ECR","standard","bridge","upper","-1.25214951758336"
"269","19","3","overfitting_rho1","ECR","standard","bridge","upper","-1.25030551077342"
"270","20","3","overfitting_rho1","ECR","standard","bridge","upper","-1.09939542432318"
"271","21","3","overfitting_rho1","ECR","standard","bridge","upper","-1.09014920558344"
"272","22","3","overfitting_rho1","ECR","standard","bridge","upper","-1.33634814456225"
"273","23","3","overfitting_rho1","ECR","standard","bridge","upper","-1.02319966663079"
"274","24","3","overfitting_rho1","ECR","standard","bridge","upper","-1.13326779307153"
"275","25","3","overfitting_rho1","ECR","standard","bridge","upper","-1.18714677198068"
"276","26","3","overfitting_rho1","ECR","standard","bridge","upper","-1.33875162383811"
"277","27","3","overfitting_rho1","ECR","standard","bridge","upper","-1.35327869699392"
"278","28","3","overfitting_rho1","ECR","standard","bridge","upper","-1.3300380145458"
"279","29","3","overfitting_rho1","ECR","standard","bridge","upper","-1.33666546260454"
"280","30","3","overfitting_rho1","ECR","standard","bridge","upper","-1.2774966877629"
"281","31","3","overfitting_rho1","ECR","standard","bridge","upper","-0.92769060168169"
"282","32","3","overfitting_rho1","ECR","standard","bridge","upper","-0.968358742309551"
"283","33","3","overfitting_rho1","ECR","standard","bridge","upper","-1.32790853647813"
"284","34","3","overfitting_rho1","ECR","standard","bridge","upper","-1.27977008480418"
"285","35","3","overfitting_rho1","ECR","standard","bridge","upper","-1.22452769580624"
"286","36","3","overfitting_rho1","ECR","standard","bridge","upper","-1.20417818765279"
"287","37","3","overfitting_rho1","ECR","standard","bridge","upper","-1.43320446043353"
"288","38","3","overfitting_rho1","ECR","standard","bridge","upper","-1.19443762972665"
"289","39","3","overfitting_rho1","ECR","standard","bridge","upper","-1.24046385969113"
"290","40","3","overfitting_rho1","ECR","standard","bridge","upper","-1.19252564090731"
"291","41","3","overfitting_rho1","ECR","standard","bridge","upper","-1.19325850434021"
"292","42","3","overfitting_rho1","ECR","standard","bridge","upper","-1.430011594587"
"293","43","3","overfitting_rho1","ECR","standard","bridge","upper","-1.26900930162237"
"294","44","3","overfitting_rho1","ECR","standard","bridge","upper","-1.18001763133211"
"295","45","3","overfitting_rho1","ECR","standard","bridge","upper","-1.14165045648856"
"296","46","3","overfitting_rho1","ECR","standard","bridge","upper","-1.45176265223473"
"297","47","3","overfitting_rho1","ECR","standard","bridge","upper","-0.729904376953812"
"298","48","3","overfitting_rho1","ECR","standard","bridge","upper","-1.19729249169095"
"299","49","3","overfitting_rho1","ECR","standard","bridge","upper","-1.30821137212234"
"300","50","3","overfitting_rho1","ECR","standard","bridge","upper","-1.05706393128334"
"301","1","3","overfitting_rho0","ECR","standard","simple","upper","0.872305055479764"
"302","2","3","overfitting_rho0","ECR","standard","simple","upper","0.26316287817005"
"303","3","3","overfitting_rho0","ECR","standard","simple","upper","0.18590584336949"
"304","4","3","overfitting_rho0","ECR","standard","simple","upper","0.44890620411234"
"305","5","3","overfitting_rho0","ECR","standard","simple","upper","0.52936453567164"
"306","6","3","overfitting_rho0","ECR","standard","simple","upper","2.03695185118212"
"307","7","3","overfitting_rho0","ECR","standard","simple","upper","1.06366479698016"
"308","8","3","overfitting_rho0","ECR","standard","simple","upper","0.473014460474531"
"309","9","3","overfitting_rho0","ECR","standard","simple","upper","0.366919398386294"
"310","10","3","overfitting_rho0","ECR","standard","simple","upper","0.162920400305275"
"311","11","3","overfitting_rho0","ECR","standard","simple","upper","0.402087497059568"
"312","12","3","overfitting_rho0","ECR","standard","simple","upper","0.447376259950225"
"313","13","3","overfitting_rho0","ECR","standard","simple","upper","1.70753254453068"
"314","14","3","overfitting_rho0","ECR","standard","simple","upper","0.97223610336637"
"315","15","3","overfitting_rho0","ECR","standard","simple","upper","0.33500634101545"
"316","16","3","overfitting_rho0","ECR","standard","simple","upper","1.38742491073226"
"317","17","3","overfitting_rho0","ECR","standard","simple","upper","0.268316268383742"
"318","18","3","overfitting_rho0","ECR","standard","simple","upper","0.219572777613827"
"319","19","3","overfitting_rho0","ECR","standard","simple","upper","0.845972641538886"
"320","20","3","overfitting_rho0","ECR","standard","simple","upper","0.246932563441113"
"321","21","3","overfitting_rho0","ECR","standard","simple","upper","1.51655146778509"
"322","22","3","overfitting_rho0","ECR","standard","simple","upper","2.41899990755083"
"323","23","3","overfitting_rho0","ECR","standard","simple","upper","0.331834254920203"
"324","24","3","overfitting_rho0","ECR","standard","simple","upper","2.19678656407142"
"325","25","3","overfitting_rho0","ECR","standard","simple","upper","2.40189124833044"
"326","26","3","overfitting_rho0","ECR","standard","simple","upper","0.232224088580367"
"327","27","3","overfitting_rho0","ECR","standard","simple","upper","1.03709353388869"
"328","28","3","overfitting_rho0","ECR","standard","simple","upper","0.309850368873015"
"329","29","3","overfitting_rho0","ECR","standard","simple","upper","0.810736761700433"
"330","30","3","overfitting_rho0","ECR","standard","simple","upper","0.515725661050467"
"331","31","3","overfitting_rho0","ECR","standard","simple","upper","0.626578405670593"
"332","32","3","overfitting_rho0","ECR","standard","simple","upper","2.25832597808876"
"333","33","3","overfitting_rho0","ECR","standard","simple","upper","0.409381209947348"
"334","34","3","overfitting_rho0","ECR","standard","simple","upper","0.256798527186277"
"335","35","3","overfitting_rho0","ECR","standard","simple","upper","0.221745177097098"
"336","36","3","overfitting_rho0","ECR","standard","simple","upper","0.545756643254087"
"337","37","3","overfitting_rho0","ECR","standard","simple","upper","0.516164289113881"
"338","38","3","overfitting_rho0","ECR","standard","simple","upper","1.07447808441508"
"339","39","3","overfitting_rho0","ECR","standard","simple","upper","0.752566052551664"
"340","40","3","overfitting_rho0","ECR","standard","simple","upper","0.45216009362845"
"341","41","3","overfitting_rho0","ECR","standard","simple","upper","0.503397021762844"
"342","42","3","overfitting_rho0","ECR","standard","simple","upper","0.435978403268138"
"343","43","3","overfitting_rho0","ECR","standard","simple","upper","0.282772167898678"
"344","44","3","overfitting_rho0","ECR","standard","simple","upper","1.06395380031211"
"345","45","3","overfitting_rho0","ECR","standard","simple","upper","2.20599943332714"
"346","46","3","overfitting_rho0","ECR","standard","simple","upper","2.28755562235494"
"347","47","3","overfitting_rho0","ECR","standard","simple","upper","0.296579853746785"
"348","48","3","overfitting_rho0","ECR","standard","simple","upper","0.251509853934735"
"349","49","3","overfitting_rho0","ECR","standard","simple","upper","1.18108213721781"
"350","50","3","overfitting_rho0","ECR","standard","simple","upper","0.541290773947352"
"351","1","3","overfitting_rho.5","ECR","standard","simple","upper","0.492144886750559"
"352","2","3","overfitting_rho.5","ECR","standard","simple","upper","0.651377322548981"
"353","3","3","overfitting_rho.5","ECR","standard","simple","upper","0.858575225073331"
