"","sim","G","sampler","relabalg","ellipsealg","thamesalg","estimate","value"
"57","7","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.571583617994811"
"58","8","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.391521146875391"
"59","9","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.238399818227045"
"60","10","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.416195524758479"
"61","11","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.534022718293294"
"62","12","2","truemodel_G2_rho.5","ECR","standard","simple","upper","2.17130641840358"
"63","13","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.476222534269496"
"64","14","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.208072846389847"
"65","15","2","truemodel_G2_rho.5","ECR","standard","simple","upper","2.42840206397866"
"66","16","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.227365262485925"
"67","17","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.50955258592078"
"68","18","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.400578539721472"
"69","19","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.48883766603744"
"70","20","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.186693239348557"
"71","21","2","truemodel_G2_rho.5","ECR","standard","simple","upper","1.71001502717864"
"72","22","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.32711282990963"
"73","23","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.285918020561336"
"74","24","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.461934400674807"
"75","25","2","truemodel_G2_rho.5","ECR","standard","simple","upper","2.22161098091279"
"76","26","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.422262284432747"
"77","27","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.224073662505894"
"78","28","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.500861600794344"
"79","29","2","truemodel_G2_rho.5","ECR","standard","simple","upper","2.4413717267328"
"80","30","2","truemodel_G2_rho.5","ECR","standard","simple","upper","2.24146628235217"
"81","31","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.204394049583431"
"82","32","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.891699382832904"
"83","33","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.225852633277505"
"84","34","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.454723003139421"
"85","35","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.299055500578369"
"86","36","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.355711606785739"
"87","37","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.538450276723289"
"88","38","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.522183858694355"
"89","39","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.341695006014852"
"90","40","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.696577926576772"
"91","41","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.203065845944735"
"92","42","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.41126864321771"
"93","43","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.564473753186206"
"94","44","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.393000837739542"
"95","45","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.601729861664779"
"96","46","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.258525254927015"
"97","47","2","truemodel_G2_rho.5","ECR","standard","simple","upper","2.36561110391613"
"98","48","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.755813939797306"
"99","49","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.208560450680338"
"100","50","2","truemodel_G2_rho.5","ECR","standard","simple","upper","0.578078019849094"
"101","1","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.236645949888526"
"102","2","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.43346037155758"
"103","3","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.188112944464592"
"104","4","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.519545779291569"
"105","5","2","truemodel_G2_rho1","ECR","standard","simple","upper","2.27261906732587"
"106","6","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.62011458301647"
"107","7","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.497346976324707"
"108","8","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.330451487785094"
"109","9","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.253334359146969"
"110","10","2","truemodel_G2_rho1","ECR","standard","simple","upper","1.07766152854916"
"111","11","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.371549944838975"
"112","12","2","truemodel_G2_rho1","ECR","standard","simple","upper","2.44690154059739"
"113","13","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.36404599604586"
"114","14","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.706998059213667"
"115","15","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.558434790565698"
"116","16","2","truemodel_G2_rho1","ECR","standard","simple","upper","2.04725985223529"
"117","17","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.200147580507952"
"118","18","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.500596683289068"
"119","19","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.281420564635955"
"120","20","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.540691706590856"
"121","21","2","truemodel_G2_rho1","ECR","standard","simple","upper","1.76316950960951"
"122","22","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.75772598339119"
"123","23","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.372417365377821"
"124","24","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.335445333996692"
"125","25","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.187037693584216"
"126","26","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.64201802509993"
"127","27","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.17191723107733"
"128","28","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.351056417688646"
"129","29","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.242082251653116"
"130","30","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.172761389895776"
"131","31","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.437859278082183"
"132","32","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.288089955463626"
"133","33","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.551256490047912"
"134","34","2","truemodel_G2_rho1","ECR","standard","simple","upper","1.95014561949915"
"135","35","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.417380755144329"
"136","36","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.406096931686584"
"137","37","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.134622130227825"
"138","38","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.702716300842976"
"139","39","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.272922084180518"
"140","40","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.474909326790879"
"141","41","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.203208469370384"
"142","42","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.530975845647923"
"143","43","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.603668463237732"
"144","44","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.222495307408824"
"145","45","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.130253064183535"
"146","46","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.733816923222072"
"147","47","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.70842068094078"
"148","48","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.184264899795373"
"149","49","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.572620210845287"
"150","50","2","truemodel_G2_rho1","ECR","standard","simple","upper","0.349184292304226"
"151","1","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693284391498786"
"152","2","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.69437791335266"
"153","3","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693998059694586"
"154","4","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693568654664382"
"155","5","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693624096395972"
"156","6","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693571312229601"
"157","7","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.69389174212295"
"158","8","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693586643473466"
"159","9","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693299579493917"
"160","10","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693601387029851"
"161","11","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.694816650638394"
"162","12","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693300738821087"
"163","13","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693646076596238"
"164","14","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693398492537014"
"165","15","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693357010991967"
"166","16","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693429005434325"
"167","17","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693571470464562"
"168","18","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.695246143700984"
"169","19","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693253834927681"
"170","20","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.692931337115255"
"171","21","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693280743690806"
"172","22","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.694830002534282"
"173","23","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.695404110179609"
"174","24","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.694200988628211"
"175","25","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.694497082524563"
"176","26","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693505883246431"
"177","27","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693357941608696"
"178","28","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.69348187858035"
"179","29","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.696338569037948"
"180","30","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.694104079934846"
"181","31","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693406403598878"
"182","32","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693542773153816"
"183","33","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693337930248582"
"184","34","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693255087149424"
"185","35","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.694188122037318"
"186","36","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693734727084475"
"187","37","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693442265690834"
"188","38","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.69340104711435"
"189","39","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693163594302419"
"190","40","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.696439240145509"
"191","41","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.695034145586554"
"192","42","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.694878729390908"
"193","43","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693857889040807"
"194","44","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693533118885384"
"195","45","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693660624967784"
"196","46","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.694231138707373"
"197","47","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.694649256140593"
"198","48","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693637507636716"
"199","49","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693916412318252"
"200","50","2","truemodel_G2_rho0","ECR","standard","bridge","upper","-0.693555547645289"
"201","1","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.69674038749941"
"202","2","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.694643182318543"
"203","3","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693979448690655"
"204","4","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693702357868958"
"205","5","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.694630275291992"
"206","6","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.697778942968064"
"207","7","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.694555497241204"
"208","8","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693631356215995"
"209","9","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.695848382841447"
"210","10","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.695034033922781"
"211","11","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693811620147308"
"212","12","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.694011590220441"
"213","13","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.696822481530162"
"214","14","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.699680813726097"
"215","15","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693676291742001"
"216","16","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.69387308406354"
"217","17","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.69653120696168"
"218","18","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.694536245676652"
"219","19","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.696395989699838"
"220","20","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.694719773627916"
"221","21","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.694568180524023"
"222","22","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693662724537106"
"223","23","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.672410907673033"
"224","24","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.694420586066634"
"225","25","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693115042416892"
"226","26","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693943685348415"
"227","27","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.69362503707724"
"228","28","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693780919791863"
"229","29","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.692340423807742"
"230","30","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.69533248292602"
"231","31","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.694231989316457"
"232","32","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.690399645689574"
"233","33","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.694071881322841"
"234","34","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.697321873365347"
"235","35","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693700711889591"
"236","36","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693749461586926"
"237","37","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693471271237691"
"238","38","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.69463620209153"
"239","39","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.694047704241875"
"240","40","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693500366621208"
"241","41","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.698435245146072"
"242","42","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.69359907649509"
"243","43","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693855031406287"
"244","44","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693882724335076"
"245","45","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.694289353540633"
"246","46","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.694903960702007"
"247","47","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.694785493143272"
"248","48","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.697985941946783"
"249","49","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693799376573224"
"250","50","2","truemodel_G2_rho.5","ECR","standard","bridge","upper","-0.693858917085379"
"251","1","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.691128090569798"
"252","2","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.677755098417279"
"253","3","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.674630798475658"
"254","4","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.6951988784745"
"255","5","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.393906982015775"
"256","6","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.66592644266083"
"257","7","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.697917430729433"
"258","8","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.693045761355972"
"259","9","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.694755873068431"
"260","10","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.676768229693465"
"261","11","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.624010054296903"
"262","12","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.617169067286824"
"263","13","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.379885735228971"
"264","14","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.675415427584269"
"265","15","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.690126891805907"
"266","16","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.694457410973612"
"267","17","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.695001880391111"
"268","18","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.687028397015666"
"269","19","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.679552990117365"
"270","20","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.694265125720722"
"271","21","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.693779509111067"
"272","22","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.622781112883594"
"273","23","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.371760317336314"
"274","24","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.526780865364078"
"275","25","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.444161974414826"
"276","26","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.656488158448234"
"277","27","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.690427874252258"
"278","28","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.628247780940754"
"279","29","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.695969789635711"
"280","30","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.66972981189086"
"281","31","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.588674113225924"
"282","32","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.385969589336341"
"283","33","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.695233282103828"
"284","34","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.683150010234989"
"285","35","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.603459256005387"
"286","36","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.687225725527725"
"287","37","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.696687717983984"
"288","38","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.691635360810981"
"289","39","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.692588390034459"
"290","40","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.692128365702636"
"291","41","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.691940152569678"
"292","42","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.615271191434331"
"293","43","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.646294028354788"
"294","44","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.683789992240165"
"295","45","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.690504937639311"
"296","46","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.693523087364994"
"297","47","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.585457978070199"
"298","48","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.691203216413875"
"299","49","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.693912306852461"
"300","50","2","truemodel_G2_rho1","ECR","standard","bridge","upper","-0.658204218488716"
"301","1","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.237223275301623"
"302","2","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.00663138402366314"
"303","3","2","truemodel_G2_rho0","ECR","standard","standard","upper","1.4215780735246"
"304","4","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.127185206860503"
"305","5","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.389377352117243"
"306","6","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.213163496374804"
"307","7","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.460510222830429"
"308","8","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.195926162448629"
"309","9","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.00583985660141195"
"310","10","2","truemodel_G2_rho0","ECR","standard","standard","upper","1.40132474959713"
"311","11","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.507996838406719"
"312","12","2","truemodel_G2_rho0","ECR","standard","standard","upper","1.6921333333965"
"313","13","2","truemodel_G2_rho0","ECR","standard","standard","upper","0.528547037055063"
"314","14","2","truemodel_G2_rho0","ECR","standard","standard","upper","0.0109967571362191"
"315","15","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.418405866293895"
"316","16","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.470659753230791"
"317","17","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.354906821293952"
"318","18","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.497476490568033"
"319","19","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.183622352947999"
"320","20","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.528465227578046"
"321","21","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.32882107882989"
"322","22","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.347339209137274"
"323","23","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.435722547987687"
"324","24","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.286104557528148"
"325","25","2","truemodel_G2_rho0","ECR","standard","standard","upper","1.57868967593235"
"326","26","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.484286659681281"
"327","27","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.4151933109627"
"328","28","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.404828104385658"
"329","29","2","truemodel_G2_rho0","ECR","standard","standard","upper","-0.397399644018684"
