"","sim","G","sampler","relabalg","ellipsealg","thamesalg","estimate","value"
"77","2","3","GIBBS","ECR","standard","mc","alpha","-31768993.8138984"
"78","3","3","GIBBS","ECR","standard","mc","alpha","-33173253.667077"
"79","4","3","GIBBS","ECR","standard","mc","alpha","-33537155.295003"
"80","5","3","GIBBS","ECR","standard","mc","alpha","-32980883.1922964"
"81","1","3","GIBBS","ECR","standard","bridge","alpha","-1.780451785271"
"82","2","3","GIBBS","ECR","standard","bridge","alpha","-1.78048429031332"
"83","3","3","GIBBS","ECR","standard","bridge","alpha","-1.78050248212094"
"84","4","3","GIBBS","ECR","standard","bridge","alpha","-1.7805375106982"
"85","5","3","GIBBS","ECR","standard","bridge","alpha","-1.78041387778649"
"86","1","3","GIBBS","ECR","standard","permutations","alpha","0.898"
"87","2","3","GIBBS","ECR","standard","permutations","alpha","0.898"
"88","3","3","GIBBS","ECR","standard","permutations","alpha","0.898"
"89","4","3","GIBBS","ECR","standard","permutations","alpha","0.898"
"90","5","3","GIBBS","ECR","standard","permutations","alpha","0.898"
